,"Tmelt, K",Smiles#1,Smiles#2,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),T#1,T#2,MW,HBD,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_NH0,fr_NH1,fr_amide,AROM,ALERTS,n_HM
620,348.98,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.6,0.4,578.15,428.56,160.6248,2.2,1.2000000000000002,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
621,356.75,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.549,0.451,578.15,428.56,163.302147,2.353,1.353,0.0,0.0,0.0,0.549,0.0,0.0,0.0,0.549,0.0
622,364.05,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.501,0.499,578.15,428.56,165.822003,2.497,1.4969999999999999,0.0,0.0,0.0,0.501,0.0,0.0,0.0,0.501,0.0
623,370.98,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.448,0.552,578.15,428.56,168.604344,2.656,1.6560000000000001,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.448,0.0
624,379.48,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.4,0.6,578.15,428.56,171.12419999999997,2.8,1.7999999999999998,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
625,384.02,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.35,0.65,578.15,428.56,173.74904999999998,2.95,1.9500000000000002,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.35,0.0
626,393.48,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.3,0.7,578.15,428.56,176.3739,3.0999999999999996,2.0999999999999996,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
627,397.98,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.252,0.748,578.15,428.56,178.893756,3.2439999999999998,2.2439999999999998,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.252,0.0
628,404.48,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.2,0.8,578.15,428.56,181.62359999999998,3.4000000000000004,2.4000000000000004,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
629,411.35,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.15,0.85,578.15,428.56,184.24844999999996,3.55,2.55,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0
630,418.28,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.102,0.898,578.15,428.56,186.768306,3.694,2.694,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.102,0.0
631,423.15,C[N+](C)(C)CCO.[Cl-],O=C(O)CC(O)(CC(=O)O)C(=O)O,2-hydroxyethyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.062,0.938,578.15,428.56,188.86818599999998,3.8139999999999996,2.814,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.062,0.0
632,516.9,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.898,0.102,578.15,449.65,140.912322,0.898,0.0,0.0,0.0,0.0,0.898,0.0,0.0,0.0,0.898,0.0
633,468.3,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.802,0.198,578.15,449.65,142.122978,0.802,0.0,0.0,0.0,0.0,0.802,0.0,0.0,0.0,0.802,0.0
634,416.7,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.699,0.301,578.15,449.65,143.42191099999997,0.699,0.0,0.0,0.0,0.0,0.699,0.0,0.0,0.0,0.699,0.0
635,372.3,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.599,0.401,578.15,449.65,144.68301099999996,0.599,0.0,0.0,0.0,0.0,0.599,0.0,0.0,0.0,0.599,0.0
636,328.7,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.499,0.501,578.15,449.65,145.94411099999996,0.499,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0,0.499,0.0
637,340.4,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.395,0.605,578.15,449.65,147.255655,0.395,0.0,0.0,0.0,0.0,0.395,0.0,0.0,0.0,0.395,0.0
638,368.9,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.3,0.7,578.15,449.65,148.45369999999997,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
639,394.2,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.2,0.8,578.15,449.65,149.7148,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
640,429.6,C[N+](C)(C)CCO.[Cl-],CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2-hydroxyethyl(trimethyl)azanium;chloride,"(1R,4R)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",0.1,0.9,578.15,449.65,150.9759,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
641,310.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.714286,0.285714,578.15,377.15,151.20598841999998,2.142856,0.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.714286,0.0
642,283.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.666667,0.333333,578.15,377.15,153.13598649,2.333332,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.0
643,286.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.6,0.4,578.15,377.15,155.838,2.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
644,293.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.5,0.5,578.15,377.15,159.891,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
645,301.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.4,0.6,578.15,377.15,163.944,3.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
646,306.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.333333,0.666667,578.15,377.15,166.64601351,3.666668,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0
647,309.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.285714,0.714286,578.15,377.15,168.57601158,3.857144,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.285714,0.0
648,313.15,C[N+](C)(C)CCO.[Cl-],OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.25,0.75,578.15,377.15,170.0235,4.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
649,317.15,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.714286,0.285714,578.15,422.15,151.20598841999998,2.142856,0.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.714286,0.0
650,288.15,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.666667,0.333333,578.15,422.15,153.13598649,2.333332,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.0
651,297.15,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.6,0.4,578.15,422.15,155.838,2.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
652,304.15,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.5,0.5,578.15,422.15,159.891,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
653,312.15,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.4,0.6,578.15,422.15,163.944,3.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
654,385.15,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol",0.5,0.5,578.15,440.66,160.899,3.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
655,547.75,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.9,0.1,578.15,406.15,143.67899999999997,1.4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0
656,496.65,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.798,0.202,578.15,406.15,147.81306,1.808,0.0,0.0,0.0,0.0,0.798,0.0,0.0,0.0,0.798,0.0
657,438.88,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.7,0.3,578.15,406.15,151.78499999999997,2.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0
658,377.52,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.6,0.4,578.15,406.15,155.838,2.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0
659,332.52,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.501,0.499,578.15,406.15,159.85047,2.996,0.0,0.0,0.0,0.0,0.501,0.0,0.0,0.0,0.501,0.0
660,353.58,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.401,0.599,578.15,406.15,163.90347,3.396,0.0,0.0,0.0,0.0,0.401,0.0,0.0,0.0,0.401,0.0
661,364.48,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.3,0.7,578.15,406.15,167.99699999999999,3.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
662,377.85,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.2,0.8,578.15,406.15,172.05,4.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
663,391.75,C[N+](C)(C)CCO.[Cl-],OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.101,0.899,578.15,406.15,176.06247000000002,4.596,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.101,0.0
664,531.356,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.896,0.104,578.15,365.15,144.050784,1.52,0.0,0.0,0.0,0.0,0.896,0.0,0.0,0.0,0.896,0.0
665,494.28,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.813,0.187,578.15,365.15,147.58210199999996,1.9349999999999998,0.0,0.0,0.0,0.0,0.813,0.0,0.0,0.0,0.813,0.0
666,486.864,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.798,0.202,578.15,365.15,148.22029199999997,2.0100000000000002,0.0,0.0,0.0,0.0,0.798,0.0,0.0,0.0,0.798,0.0
667,418.644,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.698,0.302,578.15,365.15,152.47489199999998,2.51,0.0,0.0,0.0,0.0,0.698,0.0,0.0,0.0,0.698,0.0
668,363.771,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.595,0.405,578.15,365.15,156.85712999999998,3.0250000000000004,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.0,0.595,0.0
669,347.458,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.577,0.423,578.15,365.15,157.62295799999998,3.1149999999999998,0.0,0.0,0.0,0.0,0.577,0.0,0.0,0.0,0.577,0.0
670,335.938,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.566,0.434,578.15,365.15,158.09096399999999,3.17,0.0,0.0,0.0,0.0,0.566,0.0,0.0,0.0,0.566,0.0
671,320.312,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.524,0.476,578.15,365.15,159.87789599999996,3.38,0.0,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.524,0.0
672,301.562,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.503,0.497,578.15,365.15,160.771362,3.4850000000000003,0.0,0.0,0.0,0.0,0.503,0.0,0.0,0.0,0.503,0.0
673,298.15,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.5,0.5,578.15,365.15,160.899,3.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
674,309.375,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.455,0.545,578.15,365.15,162.81357,3.7250000000000005,0.0,0.0,0.0,0.0,0.455,0.0,0.0,0.0,0.455,0.0
675,321.875,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.385,0.615,578.15,365.15,165.79179,4.075,0.0,0.0,0.0,0.0,0.385,0.0,0.0,0.0,0.385,0.0
676,331.144,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.381,0.619,578.15,365.15,165.961974,4.095,0.0,0.0,0.0,0.0,0.381,0.0,0.0,0.0,0.381,0.0
677,342.188,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.315,0.685,578.15,365.15,168.77001,4.425000000000001,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,0.315,0.0
678,343.75,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.192,0.808,578.15,365.15,174.003168,5.040000000000001,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.192,0.0
679,350.0,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.135,0.865,578.15,365.15,176.42829,5.324999999999999,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.135,0.0
680,359.322,C[N+](C)(C)CCO.[Cl-],OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.122,0.878,578.15,365.15,176.98138799999998,5.39,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.122,0.0
681,289.65,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCCCC(=O)O,tetrabutylazanium;bromide,decanoic acid,0.3333,0.6667,390.8,304.8,222.29866309999994,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0
682,261.2,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCC(=O)O,tetrabutylazanium;chloride,decanoic acid,0.3333,0.6667,344.0,304.8,207.48314479999993,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0
683,256.5,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],CCCCCCCCCC(=O)O,tetraheptylazanium;chloride,decanoic acid,0.3333,0.6667,312.15,304.8,263.5855340000001,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.3333,0.0
684,282.1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,311.65,304.8,264.37545500000004,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.3333,0.0
685,282.1,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,tetraoctylazanium;bromide,decanoic acid,0.3333,0.6667,369.65,304.8,297.1018487000001,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.3333,0.0
686,275.1,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,tetraoctylazanium;chloride,decanoic acid,0.3333,0.6667,325.15,304.8,282.28633040000017,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.3333,0.0
687,282.1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,311.65,304.8,264.37545500000004,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.3333,0.0
688,282.1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O,methyl(trioctyl)azanium;bromide,decanoic acid,0.33,0.67,311.65,304.8,263.46350000000007,0.67,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.33,0.0
689,261.2,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,253.15,304.8,249.5599367000001,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.3333,0.0
690,273.1,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O,methyl(trioctyl)azanium;chloride,decanoic acid,0.33,0.67,253.15,304.8,248.7946700000001,0.67,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.33,0.0
691,289.65,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],CCCCCCCCCC(=O)O,tetrabutylazanium;bromide,decanoic acid,0.3333,0.6667,390.8,304.8,222.29866309999994,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0
692,261.2,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCC(=O)O,tetrabutylazanium;chloride,decanoic acid,0.3333,0.6667,344.0,304.8,207.48314479999993,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.0
693,261.2,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCCCC(=O)O,tetrabutylazanium;chloride,decanoic acid,0.33,0.67,344.0,304.8,207.13447999999997,0.67,0.67,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0,0.0
694,256.5,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Cl-],CCCCCCCCCC(=O)O,tetraheptylazanium;chloride,decanoic acid,0.3333,0.6667,312.15,304.8,263.5855340000001,0.6667,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,1.3333,0.0
